Budget,DateKey,Date
858,20200530,2020-05-30 00:00:00
238,20200530,2020-05-30 00:00:00
935,20200530,2020-05-30 00:00:00
579,20200530,2020-05-30 00:00:00
58,20200530,2020-05-30 00:00:00
202,20200530,2020-05-30 00:00:00
174,20200530,2020-05-30 00:00:00
162,20200530,2020-05-30 00:00:00
810,20200530,2020-05-30 00:00:00
170,20200530,2020-05-30 00:00:00
261,20200530,2020-05-30 00:00:00
-209,20200530,2020-05-30 00:00:00
349,20200530,2020-05-30 00:00:00
11854,20200530,2020-05-30 00:00:00
9,20200530,2020-05-30 00:00:00
904,20200530,2020-05-30 00:00:00
45000,20200530,2020-05-30 00:00:00
365172,20200530,2020-05-30 00:00:00
543967,20200530,2020-05-30 00:00:00
695628,20200530,2020-05-30 00:00:00
20930,20200530,2020-05-30 00:00:00
13912,20200530,2020-05-30 00:00:00
101214,20200530,2020-05-30 00:00:00
68867,20200530,2020-05-30 00:00:00
133560,20200530,2020-05-30 00:00:00
17836,20200530,2020-05-30 00:00:00
56836,20200530,2020-05-30 00:00:00
16944,20200530,2020-05-30 00:00:00
76723,20200530,2020-05-30 00:00:00
15454,20200530,2020-05-30 00:00:00
6381,20200530,2020-05-30 00:00:00
30739,20200530,2020-05-30 00:00:00
25470,20200530,2020-05-30 00:00:00
267630,20200530,2020-05-30 00:00:00
65396,20200530,2020-05-30 00:00:00
42540,20200530,2020-05-30 00:00:00
36709,20200530,2020-05-30 00:00:00
45772,20200530,2020-05-30 00:00:00
189542,20200530,2020-05-30 00:00:00
151633,20200530,2020-05-30 00:00:00
48219,20200530,2020-05-30 00:00:00
72812,20200530,2020-05-30 00:00:00
37170,20200530,2020-05-30 00:00:00
440571,20200530,2020-05-30 00:00:00
481038,20200530,2020-05-30 00:00:00
12916,20200530,2020-05-30 00:00:00
1590,20200530,2020-05-30 00:00:00
927,20200530,2020-05-30 00:00:00
120,20200530,2020-05-30 00:00:00
109,20200530,2020-05-30 00:00:00
56,20200530,2020-05-30 00:00:00
42,20200530,2020-05-30 00:00:00
12,20200530,2020-05-30 00:00:00
18,20200530,2020-05-30 00:00:00
80,20200530,2020-05-30 00:00:00
310,20200530,2020-05-30 00:00:00
98,20200530,2020-05-30 00:00:00
176,20200530,2020-05-30 00:00:00
68,20200530,2020-05-30 00:00:00
214,20200530,2020-05-30 00:00:00
132,20200530,2020-05-30 00:00:00
13,20200530,2020-05-30 00:00:00
47,20200530,2020-05-30 00:00:00
41,20200530,2020-05-30 00:00:00
37,20200530,2020-05-30 00:00:00
180,20200530,2020-05-30 00:00:00
40,20200530,2020-05-30 00:00:00
61,20200530,2020-05-30 00:00:00
-49,20200530,2020-05-30 00:00:00
82,20200530,2020-05-30 00:00:00
19,20200530,2020-05-30 00:00:00
2,20200530,2020-05-30 00:00:00
27168,20200530,2020-05-30 00:00:00
59315,20200530,2020-05-30 00:00:00
6694,20200530,2020-05-30 00:00:00
3043,20200530,2020-05-30 00:00:00
428,20200530,2020-05-30 00:00:00
389,20200530,2020-05-30 00:00:00
209,20200530,2020-05-30 00:00:00
155,20200530,2020-05-30 00:00:00
43,20200530,2020-05-30 00:00:00
59,20200530,2020-05-30 00:00:00
319,20200530,2020-05-30 00:00:00
216,20200530,2020-05-30 00:00:00
423,20200530,2020-05-30 00:00:00
761,20200530,2020-05-30 00:00:00
241,20200530,2020-05-30 00:00:00
984,20200530,2020-05-30 00:00:00
609,20200530,2020-05-30 00:00:00
63,20200530,2020-05-30 00:00:00
220,20200530,2020-05-30 00:00:00
194,20200530,2020-05-30 00:00:00
176,20200530,2020-05-30 00:00:00
819,20200530,2020-05-30 00:00:00
292,20200530,2020-05-30 00:00:00
449,20200530,2020-05-30 00:00:00
-359,20200530,2020-05-30 00:00:00
599,20200530,2020-05-30 00:00:00
304,20200530,2020-05-30 00:00:00
14,20200530,2020-05-30 00:00:00
40509,20200530,2020-05-30 00:00:00
7733,20200530,2020-05-30 00:00:00
3314,20200530,2020-05-30 00:00:00
42278,20200530,2020-05-30 00:00:00
2762,20200530,2020-05-30 00:00:00
33584,20200530,2020-05-30 00:00:00
2757,20200530,2020-05-30 00:00:00
2757,20200530,2020-05-30 00:00:00
2154,20200530,2020-05-30 00:00:00
380,20200530,2020-05-30 00:00:00
346,20200530,2020-05-30 00:00:00
176,20200530,2020-05-30 00:00:00
135,20200530,2020-05-30 00:00:00
38,20200530,2020-05-30 00:00:00
60,20200530,2020-05-30 00:00:00
143,20200530,2020-05-30 00:00:00
251,20200530,2020-05-30 00:00:00
246,20200530,2020-05-30 00:00:00
866,20200530,2020-05-30 00:00:00
527,20200530,2020-05-30 00:00:00
158,20200530,2020-05-30 00:00:00
626,20200530,2020-05-30 00:00:00
387,20200530,2020-05-30 00:00:00
39,20200530,2020-05-30 00:00:00
137,20200530,2020-05-30 00:00:00
120,20200530,2020-05-30 00:00:00
109,20200530,2020-05-30 00:00:00
527,20200530,2020-05-30 00:00:00
181,20200530,2020-05-30 00:00:00
278,20200530,2020-05-30 00:00:00
-222,20200530,2020-05-30 00:00:00
370,20200530,2020-05-30 00:00:00
7110,20200530,2020-05-30 00:00:00
9,20200530,2020-05-30 00:00:00
327,20200530,2020-05-30 00:00:00
63000,20200530,2020-05-30 00:00:00
110481,20200530,2020-05-30 00:00:00
131329,20200530,2020-05-30 00:00:00
437061,20200530,2020-05-30 00:00:00
12575,20200530,2020-05-30 00:00:00
8741,20200530,2020-05-30 00:00:00
64903,20200530,2020-05-30 00:00:00
41957,20200530,2020-05-30 00:00:00
78671,20200530,2020-05-30 00:00:00
14268,20200530,2020-05-30 00:00:00
45468,20200530,2020-05-30 00:00:00
14268,20200530,2020-05-30 00:00:00
60377,20200530,2020-05-30 00:00:00
12118,20200530,2020-05-30 00:00:00
5104,20200530,2020-05-30 00:00:00
27956,20200530,2020-05-30 00:00:00
21961,20200530,2020-05-30 00:00:00
186348,20200530,2020-05-30 00:00:00
55133,20200530,2020-05-30 00:00:00
34362,20200530,2020-05-30 00:00:00
29644,20200530,2020-05-30 00:00:00
28758,20200530,2020-05-30 00:00:00
143209,20200530,2020-05-30 00:00:00
133942,20200530,2020-05-30 00:00:00
38575,20200530,2020-05-30 00:00:00
56856,20200530,2020-05-30 00:00:00
32049,20200530,2020-05-30 00:00:00
-224490,20200530,2020-05-30 00:00:00
438582,20200530,2020-05-30 00:00:00
20376,20200530,2020-05-30 00:00:00
42787,20200530,2020-05-30 00:00:00
4829,20200530,2020-05-30 00:00:00
3512,20200530,2020-05-30 00:00:00
452,20200530,2020-05-30 00:00:00
411,20200530,2020-05-30 00:00:00
209,20200530,2020-05-30 00:00:00
155,20200530,2020-05-30 00:00:00
45,20200530,2020-05-30 00:00:00
70,20200530,2020-05-30 00:00:00
290,20200530,2020-05-30 00:00:00
290,20200530,2020-05-30 00:00:00
341,20200530,2020-05-30 00:00:00
614,20200530,2020-05-30 00:00:00
170,20200530,2020-05-30 00:00:00
638,20200530,2020-05-30 00:00:00
395,20200530,2020-05-30 00:00:00
38,20200530,2020-05-30 00:00:00
131,20200530,2020-05-30 00:00:00
108,20200530,2020-05-30 00:00:00
105,20200530,2020-05-30 00:00:00
608,20200530,2020-05-30 00:00:00
140,20200530,2020-05-30 00:00:00
216,20200530,2020-05-30 00:00:00
-173,20200530,2020-05-30 00:00:00
288,20200530,2020-05-30 00:00:00
231,20200530,2020-05-30 00:00:00
9,20200530,2020-05-30 00:00:00
143381,20200530,2020-05-30 00:00:00
8434,20200530,2020-05-30 00:00:00
12651,20200530,2020-05-30 00:00:00
1130,20200530,2020-05-30 00:00:00
130264,20200530,2020-05-30 00:00:00
10542,20200530,2020-05-30 00:00:00
42608,20200530,2020-05-30 00:00:00
4372,20200530,2020-05-30 00:00:00
4372,20200530,2020-05-30 00:00:00
9488,20200530,2020-05-30 00:00:00
623,20200530,2020-05-30 00:00:00
566,20200530,2020-05-30 00:00:00
285,20200530,2020-05-30 00:00:00
210,20200530,2020-05-30 00:00:00
62,20200530,2020-05-30 00:00:00
98,20200530,2020-05-30 00:00:00
316,20200530,2020-05-30 00:00:00
371,20200530,2020-05-30 00:00:00
344,20200530,2020-05-30 00:00:00
3137,20200530,2020-05-30 00:00:00
729,20200530,2020-05-30 00:00:00
204,20200530,2020-05-30 00:00:00
827,20200530,2020-05-30 00:00:00
512,20200530,2020-05-30 00:00:00
53,20200530,2020-05-30 00:00:00
185,20200530,2020-05-30 00:00:00
165,20200530,2020-05-30 00:00:00
147,20200530,2020-05-30 00:00:00
675,20200530,2020-05-30 00:00:00
215,20200530,2020-05-30 00:00:00
330,20200530,2020-05-30 00:00:00
-264,20200530,2020-05-30 00:00:00
440,20200530,2020-05-30 00:00:00
38637,20200530,2020-05-30 00:00:00
10,20200530,2020-05-30 00:00:00
1150,20200530,2020-05-30 00:00:00
38500,20200530,2020-05-30 00:00:00
421711,20200530,2020-05-30 00:00:00
610670,20200530,2020-05-30 00:00:00
678620,20200530,2020-05-30 00:00:00
22326,20200530,2020-05-30 00:00:00
13572,20200530,2020-05-30 00:00:00
96703,20200530,2020-05-30 00:00:00
68540,20200530,2020-05-30 00:00:00
143867,20200530,2020-05-30 00:00:00
10701,20200530,2020-05-30 00:00:00
34101,20200530,2020-05-30 00:00:00
10058,20200530,2020-05-30 00:00:00
46791,20200530,2020-05-30 00:00:00
9088,20200530,2020-05-30 00:00:00
3790,20200530,2020-05-30 00:00:00
18831,20200530,2020-05-30 00:00:00
16980,20200530,2020-05-30 00:00:00
148680,20200530,2020-05-30 00:00:00
50289,20200530,2020-05-30 00:00:00
22302,20200530,2020-05-30 00:00:00
20986,20200530,2020-05-30 00:00:00
48453,20200530,2020-05-30 00:00:00
101089,20200530,2020-05-30 00:00:00
86241,20200530,2020-05-30 00:00:00
28405,20200530,2020-05-30 00:00:00
45070,20200530,2020-05-30 00:00:00
24780,20200530,2020-05-30 00:00:00
378712,20200530,2020-05-30 00:00:00
922581,20200530,2020-05-30 00:00:00
16471,20200530,2020-05-30 00:00:00
21022,20200530,2020-05-30 00:00:00
2372,20200530,2020-05-30 00:00:00
1078,20200530,2020-05-30 00:00:00
151,20200530,2020-05-30 00:00:00
137,20200530,2020-05-30 00:00:00
76,20200530,2020-05-30 00:00:00
57,20200530,2020-05-30 00:00:00
15,20200530,2020-05-30 00:00:00
25,20200530,2020-05-30 00:00:00
123,20200530,2020-05-30 00:00:00
114,20200530,2020-05-30 00:00:00
170,20200530,2020-05-30 00:00:00
306,20200530,2020-05-30 00:00:00
95,20200530,2020-05-30 00:00:00
357,20200530,2020-05-30 00:00:00
221,20200530,2020-05-30 00:00:00
21,20200530,2020-05-30 00:00:00
74,20200530,2020-05-30 00:00:00
60,20200530,2020-05-30 00:00:00
59,20200530,2020-05-30 00:00:00
340,20200530,2020-05-30 00:00:00
140,20200530,2020-05-30 00:00:00
216,20200530,2020-05-30 00:00:00
-173,20200530,2020-05-30 00:00:00
288,20200530,2020-05-30 00:00:00
9,20200530,2020-05-30 00:00:00
61364,20200530,2020-05-30 00:00:00
10649,20200530,2020-05-30 00:00:00
1093,20200530,2020-05-30 00:00:00
874,20200530,2020-05-30 00:00:00
118,20200530,2020-05-30 00:00:00
106,20200530,2020-05-30 00:00:00
54,20200530,2020-05-30 00:00:00
41,20200530,2020-05-30 00:00:00
12,20200530,2020-05-30 00:00:00
18,20200530,2020-05-30 00:00:00
74,20200530,2020-05-30 00:00:00
153,20200530,2020-05-30 00:00:00
85,20200530,2020-05-30 00:00:00
154,20200530,2020-05-30 00:00:00
48,20200530,2020-05-30 00:00:00
176,20200530,2020-05-30 00:00:00
109,20200530,2020-05-30 00:00:00
11,20200530,2020-05-30 00:00:00
39,20200530,2020-05-30 00:00:00
33,20200530,2020-05-30 00:00:00
30,20200530,2020-05-30 00:00:00
151,20200530,2020-05-30 00:00:00
77,20200530,2020-05-30 00:00:00
118,20200530,2020-05-30 00:00:00
-94,20200530,2020-05-30 00:00:00
158,20200530,2020-05-30 00:00:00
4,20200530,2020-05-30 00:00:00
1434725,20200530,2020-05-30 00:00:00
859957,20200530,2020-05-30 00:00:00
24865,20200530,2020-05-30 00:00:00
2551,20200530,2020-05-30 00:00:00
1786,20200530,2020-05-30 00:00:00
252,20200530,2020-05-30 00:00:00
230,20200530,2020-05-30 00:00:00
118,20200530,2020-05-30 00:00:00
88,20200530,2020-05-30 00:00:00
25,20200530,2020-05-30 00:00:00
39,20200530,2020-05-30 00:00:00
169,20200530,2020-05-30 00:00:00
153,20200530,2020-05-30 00:00:00
206,20200530,2020-05-30 00:00:00
370,20200530,2020-05-30 00:00:00
115,20200530,2020-05-30 00:00:00
468,20200530,2020-05-30 00:00:00
289,20200530,2020-05-30 00:00:00
30,20200530,2020-05-30 00:00:00
105,20200530,2020-05-30 00:00:00
94,20200530,2020-05-30 00:00:00
84,20200530,2020-05-30 00:00:00
378,20200530,2020-05-30 00:00:00
218,20200530,2020-05-30 00:00:00
336,20200530,2020-05-30 00:00:00
-269,20200530,2020-05-30 00:00:00
448,20200530,2020-05-30 00:00:00
10,20200530,2020-05-30 00:00:00
15371,20200530,2020-05-30 00:00:00
1419,20200530,2020-05-30 00:00:00
1419,20200530,2020-05-30 00:00:00
189,20200530,2020-05-30 00:00:00
172,20200530,2020-05-30 00:00:00
85,20200530,2020-05-30 00:00:00
66,20200530,2020-05-30 00:00:00
19,20200530,2020-05-30 00:00:00
29,20200530,2020-05-30 00:00:00
118,20200530,2020-05-30 00:00:00
167,20200530,2020-05-30 00:00:00
131,20200530,2020-05-30 00:00:00
236,20200530,2020-05-30 00:00:00
68,20200530,2020-05-30 00:00:00
257,20200530,2020-05-30 00:00:00
159,20200530,2020-05-30 00:00:00
15,20200530,2020-05-30 00:00:00
55,20200530,2020-05-30 00:00:00
47,20200530,2020-05-30 00:00:00
43,20200530,2020-05-30 00:00:00
227,20200530,2020-05-30 00:00:00
110,20200530,2020-05-30 00:00:00
169,20200530,2020-05-30 00:00:00
-135,20200530,2020-05-30 00:00:00
225,20200530,2020-05-30 00:00:00
6,20200530,2020-05-30 00:00:00
9443,20200530,2020-05-30 00:00:00
1065,20200530,2020-05-30 00:00:00
484,20200530,2020-05-30 00:00:00
72,20200530,2020-05-30 00:00:00
66,20200530,2020-05-30 00:00:00
35,20200530,2020-05-30 00:00:00
27,20200530,2020-05-30 00:00:00
7,20200530,2020-05-30 00:00:00
11,20200530,2020-05-30 00:00:00
57,20200530,2020-05-30 00:00:00
106,20200530,2020-05-30 00:00:00
76,20200530,2020-05-30 00:00:00
137,20200530,2020-05-30 00:00:00
52,20200530,2020-05-30 00:00:00
186,20200530,2020-05-30 00:00:00
115,20200530,2020-05-30 00:00:00
12,20200530,2020-05-30 00:00:00
41,20200530,2020-05-30 00:00:00
37,20200530,2020-05-30 00:00:00
33,20200530,2020-05-30 00:00:00
151,20200530,2020-05-30 00:00:00
86,20200530,2020-05-30 00:00:00
133,20200530,2020-05-30 00:00:00
-106,20200530,2020-05-30 00:00:00
177,20200530,2020-05-30 00:00:00
4,20200530,2020-05-30 00:00:00
5414,20200530,2020-05-30 00:00:00
2707,20200530,2020-05-30 00:00:00
43261,20200530,2020-05-30 00:00:00
4512,20200530,2020-05-30 00:00:00
20344,20200530,2020-05-30 00:00:00
2505,20200530,2020-05-30 00:00:00
1252,20200530,2020-05-30 00:00:00
1516,20200530,2020-05-30 00:00:00
200,20200530,2020-05-30 00:00:00
182,20200530,2020-05-30 00:00:00
95,20200530,2020-05-30 00:00:00
72,20200530,2020-05-30 00:00:00
20,20200530,2020-05-30 00:00:00
29,20200530,2020-05-30 00:00:00
151,20200530,2020-05-30 00:00:00
142,20200530,2020-05-30 00:00:00
137,20200530,2020-05-30 00:00:00
755,20200530,2020-05-30 00:00:00
323,20200530,2020-05-30 00:00:00
104,20200530,2020-05-30 00:00:00
421,20200530,2020-05-30 00:00:00
260,20200530,2020-05-30 00:00:00
27,20200530,2020-05-30 00:00:00
94,20200530,2020-05-30 00:00:00
83,20200530,2020-05-30 00:00:00
75,20200530,2020-05-30 00:00:00
340,20200530,2020-05-30 00:00:00
194,20200530,2020-05-30 00:00:00
299,20200530,2020-05-30 00:00:00
-239,20200530,2020-05-30 00:00:00
399,20200530,2020-05-30 00:00:00
9,20200530,2020-05-30 00:00:00
301,20200530,2020-05-30 00:00:00
47500,20200530,2020-05-30 00:00:00
180483,20200530,2020-05-30 00:00:00
246701,20200530,2020-05-30 00:00:00
364334,20200530,2020-05-30 00:00:00
9905,20200530,2020-05-30 00:00:00
7286,20200530,2020-05-30 00:00:00
53557,20200530,2020-05-30 00:00:00
38619,20200530,2020-05-30 00:00:00
66308,20200530,2020-05-30 00:00:00
12485,20200530,2020-05-30 00:00:00
39785,20200530,2020-05-30 00:00:00
11985,20200530,2020-05-30 00:00:00
102297,20200530,2020-05-30 00:00:00
10603,20200530,2020-05-30 00:00:00
4378,20200530,2020-05-30 00:00:00
23555,20200530,2020-05-30 00:00:00
18820,20200530,2020-05-30 00:00:00
156114,20200530,2020-05-30 00:00:00
95435,20200530,2020-05-30 00:00:00
30356,20200530,2020-05-30 00:00:00
21818,20200530,2020-05-30 00:00:00
27798,20200530,2020-05-30 00:00:00
124080,20200530,2020-05-30 00:00:00
112777,20200530,2020-05-30 00:00:00
28844,20200530,2020-05-30 00:00:00
110117,20200530,2020-05-30 00:00:00
27465,20200530,2020-05-30 00:00:00
2542054,20200530,2020-05-30 00:00:00
33346,20200530,2020-05-30 00:00:00
18820,20200530,2020-05-30 00:00:00
63806,20200530,2020-05-30 00:00:00
7201,20200530,2020-05-30 00:00:00
3928,20200530,2020-05-30 00:00:00
594,20200530,2020-05-30 00:00:00
540,20200530,2020-05-30 00:00:00
275,20200530,2020-05-30 00:00:00
209,20200530,2020-05-30 00:00:00
59,20200530,2020-05-30 00:00:00
85,20200530,2020-05-30 00:00:00
414,20200530,2020-05-30 00:00:00
342,20200530,2020-05-30 00:00:00
522,20200530,2020-05-30 00:00:00
940,20200530,2020-05-30 00:00:00
295,20200530,2020-05-30 00:00:00
1189,20200530,2020-05-30 00:00:00
736,20200530,2020-05-30 00:00:00
76,20200530,2020-05-30 00:00:00
265,20200530,2020-05-30 00:00:00
233,20200530,2020-05-30 00:00:00
212,20200530,2020-05-30 00:00:00
990,20200530,2020-05-30 00:00:00
228,20200530,2020-05-30 00:00:00
349,20200530,2020-05-30 00:00:00
-279,20200530,2020-05-30 00:00:00
466,20200530,2020-05-30 00:00:00
378,20200530,2020-05-30 00:00:00
11,20200530,2020-05-30 00:00:00
208719,20200530,2020-05-30 00:00:00
46137,20200530,2020-05-30 00:00:00
59320,20200530,2020-05-30 00:00:00
7059,20200530,2020-05-30 00:00:00
151137,20200530,2020-05-30 00:00:00
49433,20200530,2020-05-30 00:00:00
56810,20200530,2020-05-30 00:00:00
5829,20200530,2020-05-30 00:00:00
4663,20200530,2020-05-30 00:00:00
32955,20200530,2020-05-30 00:00:00
700,20200530,2020-05-30 00:00:00
637,20200530,2020-05-30 00:00:00
320,20200530,2020-05-30 00:00:00
240,20200530,2020-05-30 00:00:00
70,20200530,2020-05-30 00:00:00
104,20200530,2020-05-30 00:00:00
1318,20200530,2020-05-30 00:00:00
442,20200530,2020-05-30 00:00:00
405,20200530,2020-05-30 00:00:00
5888,20200530,2020-05-30 00:00:00
918,20200530,2020-05-30 00:00:00
278,20200530,2020-05-30 00:00:00
1144,20200530,2020-05-30 00:00:00
708,20200530,2020-05-30 00:00:00
74,20200530,2020-05-30 00:00:00
259,20200530,2020-05-30 00:00:00
234,20200530,2020-05-30 00:00:00
207,20200530,2020-05-30 00:00:00
900,20200530,2020-05-30 00:00:00
228,20200530,2020-05-30 00:00:00
351,20200530,2020-05-30 00:00:00
-281,20200530,2020-05-30 00:00:00
468,20200530,2020-05-30 00:00:00
84116,20200530,2020-05-30 00:00:00
10,20200530,2020-05-30 00:00:00
1701,20200530,2020-05-30 00:00:00
64000,20200530,2020-05-30 00:00:00
659113,20200530,2020-05-30 00:00:00
987248,20200530,2020-05-30 00:00:00
1049902,20200530,2020-05-30 00:00:00
29800,20200530,2020-05-30 00:00:00
20998,20200530,2020-05-30 00:00:00
168509,20200530,2020-05-30 00:00:00
111289,20200530,2020-05-30 00:00:00
199481,20200530,2020-05-30 00:00:00
12485,20200530,2020-05-30 00:00:00
39785,20200530,2020-05-30 00:00:00
13234,20200530,2020-05-30 00:00:00
57968,20200530,2020-05-30 00:00:00
10603,20200530,2020-05-30 00:00:00
4466,20200530,2020-05-30 00:00:00
21517,20200530,2020-05-30 00:00:00
19810,20200530,2020-05-30 00:00:00
168258,20200530,2020-05-30 00:00:00
52961,20200530,2020-05-30 00:00:00
26886,20200530,2020-05-30 00:00:00
23757,20200530,2020-05-30 00:00:00
66143,20200530,2020-05-30 00:00:00
110566,20200530,2020-05-30 00:00:00
118305,20200530,2020-05-30 00:00:00
33140,20200530,2020-05-30 00:00:00
53485,20200530,2020-05-30 00:00:00
28910,20200530,2020-05-30 00:00:00
952298,20200530,2020-05-30 00:00:00
1260090,20200530,2020-05-30 00:00:00
21395,20200530,2020-05-30 00:00:00
101660.55,20200530,2020-05-30 00:00:00
8345.1800000000003,20200530,2020-05-30 00:00:00
8345.1800000000003,20200530,2020-05-30 00:00:00
1134.4400000000001,20200530,2020-05-30 00:00:00
1031.4000000000001,20200530,2020-05-30 00:00:00
517.75999999999999,20200530,2020-05-30 00:00:00
384.42000000000002,20200530,2020-05-30 00:00:00
114.72,20200530,2020-05-30 00:00:00
173.81,20200530,2020-05-30 00:00:00
714.73000000000002,20200530,2020-05-30 00:00:00
608.66999999999996,20200530,2020-05-30 00:00:00
842.00999999999999,20200530,2020-05-30 00:00:00
1514.75,20200530,2020-05-30 00:00:00
461.69999999999999,20200530,2020-05-30 00:00:00
1925.3599999999999,20200530,2020-05-30 00:00:00
1192.01,20200530,2020-05-30 00:00:00
125.33,20200530,2020-05-30 00:00:00
437.44999999999999,20200530,2020-05-30 00:00:00
396.54000000000002,20200530,2020-05-30 00:00:00
349.56999999999999,20200530,2020-05-30 00:00:00
1501.1099999999999,20200530,2020-05-30 00:00:00
387.44999999999999,20200530,2020-05-30 00:00:00
595.02999999999997,20200530,2020-05-30 00:00:00
-474.67000000000002,20200530,2020-05-30 00:00:00
793.51999999999998,20200530,2020-05-30 00:00:00
616.24000000000001,20200530,2020-05-30 00:00:00
11,20200530,2020-05-30 00:00:00
309075.02000000002,20200530,2020-05-30 00:00:00
59800.68,20200530,2020-05-30 00:00:00
6749.6899999999996,20200530,2020-05-30 00:00:00
4908.75,20200530,2020-05-30 00:00:00
610.17999999999995,20200530,2020-05-30 00:00:00
554.12,20200530,2020-05-30 00:00:00
282.89999999999998,20200530,2020-05-30 00:00:00
210.18000000000001,20200530,2020-05-30 00:00:00
61.689999999999998,20200530,2020-05-30 00:00:00
95.019999999999996,20200530,2020-05-30 00:00:00
390.48000000000002,20200530,2020-05-30 00:00:00
551.09000000000003,20200530,2020-05-30 00:00:00
460.18000000000001,20200530,2020-05-30 00:00:00
826.85000000000002,20200530,2020-05-30 00:00:00
238.96000000000001,20200530,2020-05-30 00:00:00
898.07000000000005,20200530,2020-05-30 00:00:00
555.63999999999999,20200530,2020-05-30 00:00:00
55.630000000000003,20200530,2020-05-30 00:00:00
190.47999999999999,20200530,2020-05-30 00:00:00
160.18000000000001,20200530,2020-05-30 00:00:00
152.59999999999999,20200530,2020-05-30 00:00:00
819.27999999999997,20200530,2020-05-30 00:00:00
157.13999999999999,20200530,2020-05-30 00:00:00
240.47999999999999,20200530,2020-05-30 00:00:00
-189.81999999999999,20200530,2020-05-30 00:00:00
320.77999999999997,20200530,2020-05-30 00:00:00
287.44999999999999,20200530,2020-05-30 00:00:00
6,20200530,2020-05-30 00:00:00
71325.139999999999,20200530,2020-05-30 00:00:00
40120.010000000002,20200530,2020-05-30 00:00:00
7205.7600000000002,20200530,2020-05-30 00:00:00
214261.13,20200530,2020-05-30 00:00:00
44577.669999999998,20200530,2020-05-30 00:00:00
47115.599999999999,20200530,2020-05-30 00:00:00
4351.1599999999999,20200530,2020-05-30 00:00:00
2417.79,20200530,2020-05-30 00:00:00
35662.349999999999,20200530,2020-05-30 00:00:00
334.42000000000002,20200530,2020-05-30 00:00:00
304.12,20200530,2020-05-30 00:00:00
160.18000000000001,20200530,2020-05-30 00:00:00
122.3,20200530,2020-05-30 00:00:00
34.420000000000002,20200530,2020-05-30 00:00:00
49.57,20200530,2020-05-30 00:00:00
1782.9300000000001,20200530,2020-05-30 00:00:00
257.14999999999998,20200530,2020-05-30 00:00:00
399.56999999999999,20200530,2020-05-30 00:00:00
6836.0600000000004,20200530,2020-05-30 00:00:00
620.78999999999996,20200530,2020-05-30 00:00:00
198.05000000000001,20200530,2020-05-30 00:00:00
740.49000000000001,20200530,2020-05-30 00:00:00
458.67000000000002,20200530,2020-05-30 00:00:00
45.020000000000003,20200530,2020-05-30 00:00:00
157.13999999999999,20200530,2020-05-30 00:00:00
131.38999999999999,20200530,2020-05-30 00:00:00
125.33,20200530,2020-05-30 00:00:00
682.90999999999997,20200530,2020-05-30 00:00:00
128.36000000000001,20200530,2020-05-30 00:00:00
196.53999999999999,20200530,2020-05-30 00:00:00
-154.97999999999999,20200530,2020-05-30 00:00:00
261.69,20200530,2020-05-30 00:00:00
99227.169999999998,20200530,2020-05-30 00:00:00
5,20200530,2020-05-30 00:00:00
1436,20200530,2020-05-30 00:00:00
34500,20200530,2020-05-30 00:00:00
891561.63,20200530,2020-05-30 00:00:00
1382038.95,20200530,2020-05-30 00:00:00
1420053.3,20200530,2020-05-30 00:00:00
40730.629999999997,20200530,2020-05-30 00:00:00
28400.099999999999,20200530,2020-05-30 00:00:00
225788.62,20200530,2020-05-30 00:00:00
150525.10000000001,20200530,2020-05-30 00:00:00
272650.09999999998,20200530,2020-05-30 00:00:00
13513.450000000001,20200530,2020-05-30 00:00:00
43057.940000000002,20200530,2020-05-30 00:00:00
12972.530000000001,20200530,2020-05-30 00:00:00
84798.119999999995,20200530,2020-05-30 00:00:00
11708.879999999999,20200530,2020-05-30 00:00:00
4787.5299999999997,20200530,2020-05-30 00:00:00
22062.099999999999,20200530,2020-05-30 00:00:00
20154.490000000002,20200530,2020-05-30 00:00:00
178337.73999999999,20200530,2020-05-30 00:00:00
90725.5,20200530,2020-05-30 00:00:00
34416.870000000003,20200530,2020-05-30 00:00:00
24924.27,20200530,2020-05-30 00:00:00
93440.699999999997,20200530,2020-05-30 00:00:00
126307.98,20200530,2020-05-30 00:00:00
123250.35000000001,20200530,2020-05-30 00:00:00
33209.279999999999,20200530,2020-05-30 00:00:00
86563.300000000003,20200530,2020-05-30 00:00:00
29410.720000000001,20200530,2020-05-30 00:00:00
1423090.74,20200530,2020-05-30 00:00:00
1736031.96,20200530,2020-05-30 00:00:00
22298.470000000001,20200530,2020-05-30 00:00:00
24492.700000000001,20200530,2020-05-30 00:00:00
3016.77,20200530,2020-05-30 00:00:00
1257.1700000000001,20200530,2020-05-30 00:00:00
157.15000000000001,20200530,2020-05-30 00:00:00
143.31,20200530,2020-05-30 00:00:00
75.230000000000004,20200530,2020-05-30 00:00:00
57.140000000000001,20200530,2020-05-30 00:00:00
16.719999999999999,20200530,2020-05-30 00:00:00
25.23,20200530,2020-05-30 00:00:00
122.04000000000001,20200530,2020-05-30 00:00:00
142.25,20200530,2020-05-30 00:00:00
168.84999999999999,20200530,2020-05-30 00:00:00
302.88999999999999,20200530,2020-05-30 00:00:00
98.629999999999995,20200530,2020-05-30 00:00:00
376.30000000000001,20200530,2020-05-30 00:00:00
232.68000000000001,20200530,2020-05-30 00:00:00
24.16,20200530,2020-05-30 00:00:00
81.609999999999999,20200530,2020-05-30 00:00:00
